campaign_id,campaign_name,date,channel,spend,impressions,clicks,conversions
CAMP02838,LumaStyle_Email_202507,2025-07-21,Email,66.26,2277,280,3
CAMP02839,LumaStyle_Organic_202507,2025-07-21,Organic,0.0,7797,296,3
CAMP02840,LumaStyle_Referral_202507,2025-07-21,Referral,0.0,724,78,5
CAMP02841,LumaStyle_GoogleAds_202507,2025-07-22,Google Ads,458.64,19984,556,18
CAMP02842,LumaStyle_MetaAds_202507,2025-07-22,Meta Ads,290.53,17175,213,14
CAMP02843,LumaStyle_Email_202507,2025-07-22,Email,28.4,2959,395,6
CAMP02844,LumaStyle_Organic_202507,2025-07-22,Organic,0.0,7997,314,6
CAMP02845,LumaStyle_Referral_202507,2025-07-22,Referral,0.0,1226,122,7
CAMP02846,LumaStyle_GoogleAds_202507,2025-07-23,Google Ads,491.78,27015,859,32
CAMP02847,LumaStyle_MetaAds_202507,2025-07-23,Meta Ads,409.88,28757,419,21
CAMP02848,LumaStyle_Email_202507,2025-07-23,Email,30.85,3300,645,18
CAMP02849,LumaStyle_Organic_202507,2025-07-23,Organic,0.0,3118,119,2
CAMP02850,LumaStyle_Referral_202507,2025-07-23,Referral,0.0,1383,145,10
CAMP02851,LumaStyle_GoogleAds_202507,2025-07-24,Google Ads,319.42,17376,343,10
CAMP02852,LumaStyle_MetaAds_202507,2025-07-24,Meta Ads,360.58,23866,320,17
CAMP02853,LumaStyle_Email_202507,2025-07-24,Email,40.77,2541,519,12
CAMP02854,LumaStyle_Organic_202507,2025-07-24,Organic,0.0,4447,152,2
CAMP02855,LumaStyle_Referral_202507,2025-07-24,Referral,0.0,914,77,5
CAMP02856,LumaStyle_GoogleAds_202507,2025-07-25,Google Ads,457.85,21152,377,15
CAMP02857,LumaStyle_MetaAds_202507,2025-07-25,Meta Ads,150.86,8722,79,2
CAMP02858,LumaStyle_Email_202507,2025-07-25,Email,36.38,2537,258,4
CAMP02859,LumaStyle_Organic_202507,2025-07-25,Organic,0.0,3320,72,1
CAMP02860,LumaStyle_Referral_202507,2025-07-25,Referral,0.0,1209,95,4
CAMP02861,LumaStyle_GoogleAds_202507,2025-07-26,Google Ads,184.52,10113,279,9
CAMP02862,LumaStyle_MetaAds_202507,2025-07-26,Meta Ads,345.32,22420,282,11
CAMP02863,LumaStyle_Email_202507,2025-07-26,Email,57.24,4715,569,15
CAMP02864,LumaStyle_Organic_202507,2025-07-26,Organic,0.0,4605,109,2
CAMP02865,LumaStyle_Referral_202507,2025-07-26,Referral,0.0,1523,164,7
CAMP02866,LumaStyle_GoogleAds_202507,2025-07-27,Google Ads,216.86,11057,219,9
CAMP02867,LumaStyle_MetaAds_202507,2025-07-27,Meta Ads,113.72,7644,146,7
CAMP02868,LumaStyle_Email_202507,2025-07-27,Email,45.16,3222,426,7
CAMP02869,LumaStyle_Organic_202507,2025-07-27,Organic,0.0,4651,174,2
CAMP02870,LumaStyle_Referral_202507,2025-07-27,Referral,0.0,1857,120,6
CAMP02871,LumaStyle_GoogleAds_202507,2025-07-28,Google Ads,399.13,21715,376,11
CAMP02872,LumaStyle_MetaAds_202507,2025-07-28,Meta Ads,160.7,10746,109,5
CAMP02873,LumaStyle_Email_202507,2025-07-28,Email,34.74,2663,383,6
CAMP02874,LumaStyle_Organic_202507,2025-07-28,Organic,0.0,6613,144,3
CAMP02875,LumaStyle_Referral_202507,2025-07-28,Referral,0.0,660,53,2
CAMP02876,LumaStyle_GoogleAds_202507,2025-07-29,Google Ads,384.56,21650,429,8
CAMP02877,LumaStyle_MetaAds_202507,2025-07-29,Meta Ads,137.87,9690,85,3
CAMP02878,LumaStyle_Email_202507,2025-07-29,Email,22.3,2164,456,7
CAMP02879,LumaStyle_Organic_202507,2025-07-29,Organic,0.0,7811,270,6
CAMP02880,LumaStyle_Referral_202507,2025-07-29,Referral,0.0,720,79,3
CAMP02881,LumaStyle_GoogleAds_202507,2025-07-30,Google Ads,239.49,10634,320,12
CAMP02882,LumaStyle_MetaAds_202507,2025-07-30,Meta Ads,435.56,25058,399,13
CAMP02883,LumaStyle_Email_202507,2025-07-30,Email,40.24,3585,411,11
CAMP02884,LumaStyle_Organic_202507,2025-07-30,Organic,0.0,5526,201,3
CAMP02885,LumaStyle_Referral_202507,2025-07-30,Referral,0.0,1652,84,4
CAMP02886,LumaStyle_GoogleAds_202507,2025-07-31,Google Ads,328.03,15327,326,10
CAMP02887,LumaStyle_MetaAds_202507,2025-07-31,Meta Ads,391.82,29769,263,8
CAMP02888,LumaStyle_Email_202507,2025-07-31,Email,30.34,4485,607,13
CAMP02889,LumaStyle_Organic_202507,2025-07-31,Organic,0.0,7725,155,3
CAMP02890,LumaStyle_Referral_202507,2025-07-31,Referral,0.0,647,38,1
CAMP02891,LumaStyle_GoogleAds_202508,2025-08-01,Google Ads,452.78,24318,663,31
CAMP02892,LumaStyle_MetaAds_202508,2025-08-01,Meta Ads,372.1,24118,201,10
CAMP02893,LumaStyle_Email_202508,2025-08-01,Email,73.14,3874,479,10
CAMP02894,LumaStyle_Organic_202508,2025-08-01,Organic,0.0,6640,167,2
CAMP02895,LumaStyle_Referral_202508,2025-08-01,Referral,0.0,1598,190,10
CAMP02896,LumaStyle_GoogleAds_202508,2025-08-02,Google Ads,213.2,10524,250,12
CAMP02897,LumaStyle_MetaAds_202508,2025-08-02,Meta Ads,333.12,22182,438,16
CAMP02898,LumaStyle_Email_202508,2025-08-02,Email,58.3,4159,787,14
CAMP02899,LumaStyle_Organic_202508,2025-08-02,Organic,0.0,4669,112,2
CAMP02900,LumaStyle_Referral_202508,2025-08-02,Referral,0.0,1277,92,5
CAMP02901,LumaStyle_GoogleAds_202508,2025-08-03,Google Ads,334.28,16390,528,11
CAMP02902,LumaStyle_MetaAds_202508,2025-08-03,Meta Ads,210.11,15571,269,11
CAMP02903,LumaStyle_Email_202508,2025-08-03,Email,77.75,2262,315,6
CAMP02904,LumaStyle_Organic_202508,2025-08-03,Organic,0.0,7437,262,3
CAMP02905,LumaStyle_Referral_202508,2025-08-03,Referral,0.0,974,63,4
CAMP02906,LumaStyle_GoogleAds_202508,2025-08-04,Google Ads,463.37,21677,406,11
CAMP02907,LumaStyle_MetaAds_202508,2025-08-04,Meta Ads,134.91,7289,112,5
CAMP02908,LumaStyle_Email_202508,2025-08-04,Email,55.9,4139,478,11
CAMP02909,LumaStyle_Organic_202508,2025-08-04,Organic,0.0,6625,150,2
CAMP02910,LumaStyle_Referral_202508,2025-08-04,Referral,0.0,1546,92,7
CAMP02911,LumaStyle_GoogleAds_202508,2025-08-05,Google Ads,239.93,13459,369,8
CAMP02912,LumaStyle_MetaAds_202508,2025-08-05,Meta Ads,253.64,14008,136,8
CAMP02913,LumaStyle_Email_202508,2025-08-05,Email,21.84,3385,425,4
CAMP02914,LumaStyle_Organic_202508,2025-08-05,Organic,0.0,3030,109,2
CAMP02915,LumaStyle_Referral_202508,2025-08-05,Referral,0.0,812,53,2
CAMP02916,LumaStyle_GoogleAds_202508,2025-08-06,Google Ads,448.6,23682,484,22
CAMP02917,LumaStyle_MetaAds_202508,2025-08-06,Meta Ads,197.34,15252,140,7
CAMP02918,LumaStyle_Email_202508,2025-08-06,Email,46.88,3152,554,11
CAMP02919,LumaStyle_Organic_202508,2025-08-06,Organic,0.0,3457,93,1
CAMP02920,LumaStyle_Referral_202508,2025-08-06,Referral,0.0,1582,80,4
CAMP02921,LumaStyle_GoogleAds_202508,2025-08-07,Google Ads,409.54,23476,711,31
CAMP02922,LumaStyle_MetaAds_202508,2025-08-07,Meta Ads,327.11,18845,290,9
CAMP02923,LumaStyle_Email_202508,2025-08-07,Email,54.29,4333,703,9
CAMP02924,LumaStyle_Organic_202508,2025-08-07,Organic,0.0,4631,110,3
CAMP02925,LumaStyle_Referral_202508,2025-08-07,Referral,0.0,1995,119,5
CAMP02926,LumaStyle_GoogleAds_202508,2025-08-08,Google Ads,222.18,11845,300,13
CAMP02927,LumaStyle_MetaAds_202508,2025-08-08,Meta Ads,371.41,20975,206,6
CAMP02928,LumaStyle_Email_202508,2025-08-08,Email,50.32,4917,555,16
CAMP02929,LumaStyle_Organic_202508,2025-08-08,Organic,0.0,6072,142,3
CAMP02930,LumaStyle_Referral_202508,2025-08-08,Referral,0.0,1219,145,6
CAMP02931,LumaStyle_GoogleAds_202508,2025-08-09,Google Ads,330.07,16224,386,15
CAMP02932,LumaStyle_MetaAds_202508,2025-08-09,Meta Ads,431.59,24472,428,22
CAMP02933,LumaStyle_Email_202508,2025-08-09,Email,38.16,4598,923,14
CAMP02934,LumaStyle_Organic_202508,2025-08-09,Organic,0.0,4491,163,2
CAMP02935,LumaStyle_Referral_202508,2025-08-09,Referral,0.0,1036,116,5
CAMP02936,LumaStyle_GoogleAds_202508,2025-08-10,Google Ads,389.36,23157,734,29
CAMP02937,LumaStyle_MetaAds_202508,2025-08-10,Meta Ads,279.68,15357,281,19
CAMP02938,LumaStyle_Email_202508,2025-08-10,Email,79.49,3511,723,10
CAMP02939,LumaStyle_Organic_202508,2025-08-10,Organic,0.0,4847,104,3
CAMP02940,LumaStyle_Referral_202508,2025-08-10,Referral,0.0,1447,137,6
CAMP02941,LumaStyle_GoogleAds_202508,2025-08-11,Google Ads,481.9,28419,742,26
CAMP02942,LumaStyle_MetaAds_202508,2025-08-11,Meta Ads,257.8,13883,273,8
CAMP02943,LumaStyle_Email_202508,2025-08-11,Email,32.25,2772,547,14
CAMP02944,LumaStyle_Organic_202508,2025-08-11,Organic,0.0,3220,91,1
CAMP02945,LumaStyle_Referral_202508,2025-08-11,Referral,0.0,1655,155,9
CAMP02946,LumaStyle_GoogleAds_202508,2025-08-12,Google Ads,424.31,20691,665,16
CAMP02947,LumaStyle_MetaAds_202508,2025-08-12,Meta Ads,362.27,27671,476,15
CAMP02948,LumaStyle_Email_202508,2025-08-12,Email,51.63,2067,286,4
CAMP02949,LumaStyle_Organic_202508,2025-08-12,Organic,0.0,3848,110,3
CAMP02950,LumaStyle_Referral_202508,2025-08-12,Referral,0.0,863,50,3
CAMP02951,LumaStyle_GoogleAds_202508,2025-08-13,Google Ads,275.09,16468,281,6
CAMP02952,LumaStyle_MetaAds_202508,2025-08-13,Meta Ads,300.88,21576,253,10
CAMP02953,LumaStyle_Email_202508,2025-08-13,Email,25.02,2935,391,7
CAMP02954,LumaStyle_Organic_202508,2025-08-13,Organic,0.0,4304,137,3
CAMP02955,LumaStyle_Referral_202508,2025-08-13,Referral,0.0,1943,148,9
CAMP02956,LumaStyle_GoogleAds_202508,2025-08-14,Google Ads,290.6,11919,268,7
CAMP02957,LumaStyle_MetaAds_202508,2025-08-14,Meta Ads,174.87,10931,183,11
CAMP02958,LumaStyle_Email_202508,2025-08-14,Email,59.8,2392,507,10
CAMP02959,LumaStyle_Organic_202508,2025-08-14,Organic,0.0,7210,209,5
CAMP02960,LumaStyle_Referral_202508,2025-08-14,Referral,0.0,1277,108,6
CAMP02961,LumaStyle_GoogleAds_202508,2025-08-15,Google Ads,175.78,7137,190,4
CAMP02962,LumaStyle_MetaAds_202508,2025-08-15,Meta Ads,304.94,23949,379,22
CAMP02963,LumaStyle_Email_202508,2025-08-15,Email,20.64,3855,675,20
CAMP02964,LumaStyle_Organic_202508,2025-08-15,Organic,0.0,5983,221,3
CAMP02965,LumaStyle_Referral_202508,2025-08-15,Referral,0.0,1290,119,6
CAMP02966,LumaStyle_GoogleAds_202508,2025-08-16,Google Ads,457.35,23359,613,25
CAMP02967,LumaStyle_MetaAds_202508,2025-08-16,Meta Ads,415.59,33177,292,15
CAMP02968,LumaStyle_Email_202508,2025-08-16,Email,29.05,2109,367,3
CAMP02969,LumaStyle_Organic_202508,2025-08-16,Organic,0.0,3091,76,2
CAMP02970,LumaStyle_Referral_202508,2025-08-16,Referral,0.0,1384,114,6
CAMP02971,LumaStyle_GoogleAds_202508,2025-08-17,Google Ads,337.76,17794,331,11
CAMP02972,LumaStyle_MetaAds_202508,2025-08-17,Meta Ads,176.92,11263,172,10
CAMP02973,LumaStyle_Email_202508,2025-08-17,Email,66.7,4620,960,24
CAMP02974,LumaStyle_Organic_202508,2025-08-17,Organic,0.0,4673,100,1
CAMP02975,LumaStyle_Referral_202508,2025-08-17,Referral,0.0,1566,173,11
CAMP02976,LumaStyle_GoogleAds_202508,2025-08-18,Google Ads,292.06,14442,402,12
CAMP02977,LumaStyle_MetaAds_202508,2025-08-18,Meta Ads,241.53,14537,270,15
CAMP02978,LumaStyle_Email_202508,2025-08-18,Email,59.3,3496,549,15
CAMP02979,LumaStyle_Organic_202508,2025-08-18,Organic,0.0,4884,119,3
CAMP02980,LumaStyle_Referral_202508,2025-08-18,Referral,0.0,1928,213,16
CAMP02981,LumaStyle_GoogleAds_202508,2025-08-19,Google Ads,216.41,11923,359,8
CAMP02982,LumaStyle_MetaAds_202508,2025-08-19,Meta Ads,175.51,13935,214,14
CAMP02983,LumaStyle_Email_202508,2025-08-19,Email,26.54,4344,806,19
CAMP02984,LumaStyle_Organic_202508,2025-08-19,Organic,0.0,7109,279,5
CAMP02985,LumaStyle_Referral_202508,2025-08-19,Referral,0.0,731,41,3
CAMP02986,LumaStyle_GoogleAds_202508,2025-08-20,Google Ads,321.25,16730,345,12
CAMP02987,LumaStyle_MetaAds_202508,2025-08-20,Meta Ads,362.11,18471,257,16
CAMP02988,LumaStyle_Email_202508,2025-08-20,Email,59.58,2817,471,6
CAMP02989,LumaStyle_Organic_202508,2025-08-20,Organic,0.0,3665,110,1
CAMP02990,LumaStyle_Referral_202508,2025-08-20,Referral,0.0,1902,173,9
CAMP02991,LumaStyle_GoogleAds_202508,2025-08-21,Google Ads,251.14,14824,240,11
CAMP02992,LumaStyle_MetaAds_202508,2025-08-21,Meta Ads,110.0,8418,159,10
CAMP02993,LumaStyle_Email_202508,2025-08-21,Email,26.0,2390,513,10
CAMP02994,LumaStyle_Organic_202508,2025-08-21,Organic,0.0,5106,166,2
CAMP02995,LumaStyle_Referral_202508,2025-08-21,Referral,0.0,927,59,2
CAMP02996,LumaStyle_GoogleAds_202508,2025-08-22,Google Ads,306.05,17324,535,16
CAMP02997,LumaStyle_MetaAds_202508,2025-08-22,Meta Ads,301.56,21430,375,22
CAMP02998,LumaStyle_Email_202508,2025-08-22,Email,22.8,2823,359,7
CAMP02999,LumaStyle_Organic_202508,2025-08-22,Organic,0.0,3592,88,1
CAMP03000,LumaStyle_Referral_202508,2025-08-22,Referral,0.0,1744,193,14
CAMP03001,LumaStyle_GoogleAds_202508,2025-08-23,Google Ads,418.06,20152,601,27
CAMP03002,LumaStyle_MetaAds_202508,2025-08-23,Meta Ads,191.45,9798,85,3
CAMP03003,LumaStyle_Email_202508,2025-08-23,Email,39.6,2838,478,8
CAMP03004,LumaStyle_Organic_202508,2025-08-23,Organic,0.0,4937,195,2
CAMP03005,LumaStyle_Referral_202508,2025-08-23,Referral,0.0,1735,123,7
CAMP03006,LumaStyle_GoogleAds_202508,2025-08-24,Google Ads,406.99,21980,359,16
CAMP03007,LumaStyle_MetaAds_202508,2025-08-24,Meta Ads,165.88,8543,149,6
CAMP03008,LumaStyle_Email_202508,2025-08-24,Email,30.18,4349,734,17
CAMP03009,LumaStyle_Organic_202508,2025-08-24,Organic,0.0,3775,117,2
CAMP03010,LumaStyle_Referral_202508,2025-08-24,Referral,0.0,1093,71,3
CAMP03011,LumaStyle_GoogleAds_202508,2025-08-25,Google Ads,454.46,21670,331,12
CAMP03012,LumaStyle_MetaAds_202508,2025-08-25,Meta Ads,345.91,20346,333,13
CAMP03013,LumaStyle_Email_202508,2025-08-25,Email,72.69,3474,497,10
CAMP03014,LumaStyle_Organic_202508,2025-08-25,Organic,0.0,3056,74,1
CAMP03015,LumaStyle_Referral_202508,2025-08-25,Referral,0.0,1218,84,4
CAMP03016,LumaStyle_GoogleAds_202508,2025-08-26,Google Ads,373.04,18488,368,12
CAMP03017,LumaStyle_MetaAds_202508,2025-08-26,Meta Ads,267.91,16762,261,9
CAMP03018,LumaStyle_Email_202508,2025-08-26,Email,32.2,2631,519,11
CAMP03019,LumaStyle_Organic_202508,2025-08-26,Organic,0.0,6106,128,3
CAMP03020,LumaStyle_Referral_202508,2025-08-26,Referral,0.0,853,46,2
CAMP03021,LumaStyle_GoogleAds_202508,2025-08-27,Google Ads,428.09,18439,631,21
CAMP03022,LumaStyle_MetaAds_202508,2025-08-27,Meta Ads,103.17,7517,102,4
CAMP03023,LumaStyle_Email_202508,2025-08-27,Email,41.0,4287,573,7
CAMP03024,LumaStyle_Organic_202508,2025-08-27,Organic,0.0,6785,262,3
CAMP03025,LumaStyle_Referral_202508,2025-08-27,Referral,0.0,719,68,3
CAMP03026,LumaStyle_GoogleAds_202508,2025-08-28,Google Ads,355.83,18598,628,22
CAMP03027,LumaStyle_MetaAds_202508,2025-08-28,Meta Ads,269.5,18386,169,8
CAMP03028,LumaStyle_Email_202508,2025-08-28,Email,78.34,4690,704,9
CAMP03029,LumaStyle_Organic_202508,2025-08-28,Organic,0.0,6978,174,2
CAMP03030,LumaStyle_Referral_202508,2025-08-28,Referral,0.0,1459,105,4
CAMP03031,LumaStyle_GoogleAds_202508,2025-08-29,Google Ads,311.11,17489,434,21
CAMP03032,LumaStyle_MetaAds_202508,2025-08-29,Meta Ads,431.9,23312,219,12
CAMP03033,LumaStyle_Email_202508,2025-08-29,Email,25.32,3390,603,12
CAMP03034,LumaStyle_Organic_202508,2025-08-29,Organic,0.0,7580,219,2
CAMP03035,LumaStyle_Referral_202508,2025-08-29,Referral,0.0,1306,145,10
CAMP03036,LumaStyle_GoogleAds_202508,2025-08-30,Google Ads,240.96,12009,415,12
CAMP03037,LumaStyle_MetaAds_202508,2025-08-30,Meta Ads,175.84,9208,89,6
CAMP03038,LumaStyle_Email_202508,2025-08-30,Email,48.04,3967,417,10
CAMP03039,LumaStyle_Organic_202508,2025-08-30,Organic,0.0,7668,247,6
CAMP03040,LumaStyle_Referral_202508,2025-08-30,Referral,0.0,1218,68,4
CAMP03041,LumaStyle_GoogleAds_202508,2025-08-31,Google Ads,170.88,9541,171,6
CAMP03042,LumaStyle_MetaAds_202508,2025-08-31,Meta Ads,408.86,22279,299,11
CAMP03043,LumaStyle_Email_202508,2025-08-31,Email,44.38,3681,722,15
CAMP03044,LumaStyle_Organic_202508,2025-08-31,Organic,0.0,3064,71,2
CAMP03045,LumaStyle_Referral_202508,2025-08-31,Referral,0.0,1128,88,5
CAMP03046,LumaStyle_GoogleAds_202509,2025-09-01,Google Ads,434.09,20115,451,10
CAMP03047,LumaStyle_MetaAds_202509,2025-09-01,Meta Ads,139.29,10030,172,7
CAMP03048,LumaStyle_Email_202509,2025-09-01,Email,54.92,4110,517,11
CAMP03049,LumaStyle_Organic_202509,2025-09-01,Organic,0.0,7321,168,4
CAMP03050,LumaStyle_Referral_202509,2025-09-01,Referral,0.0,1401,71,5
CAMP03051,LumaStyle_GoogleAds_202509,2025-09-02,Google Ads,373.53,17231,568,23
CAMP03052,LumaStyle_MetaAds_202509,2025-09-02,Meta Ads,224.21,13920,142,9
CAMP03053,LumaStyle_Email_202509,2025-09-02,Email,50.4,3316,441,12
CAMP03054,LumaStyle_Organic_202509,2025-09-02,Organic,0.0,4804,166,4
CAMP03055,LumaStyle_Referral_202509,2025-09-02,Referral,0.0,1113,130,8
CAMP03056,LumaStyle_GoogleAds_202509,2025-09-03,Google Ads,317.0,18924,582,20
CAMP03057,LumaStyle_MetaAds_202509,2025-09-03,Meta Ads,104.31,6957,130,7
CAMP03058,LumaStyle_Email_202509,2025-09-03,Email,75.87,4918,745,15
CAMP03059,LumaStyle_Organic_202509,2025-09-03,Organic,0.0,4664,141,4
CAMP03060,LumaStyle_Referral_202509,2025-09-03,Referral,0.0,1979,236,17
CAMP03061,LumaStyle_GoogleAds_202509,2025-09-04,Google Ads,184.39,9517,165,5
CAMP03062,LumaStyle_MetaAds_202509,2025-09-04,Meta Ads,345.76,21403,351,12
CAMP03063,LumaStyle_Email_202509,2025-09-04,Email,53.66,4417,601,6
CAMP03064,LumaStyle_Organic_202509,2025-09-04,Organic,0.0,5045,173,2
CAMP03065,LumaStyle_Referral_202509,2025-09-04,Referral,0.0,1905,107,8
CAMP03066,LumaStyle_GoogleAds_202509,2025-09-05,Google Ads,333.84,14296,330,9
CAMP03067,LumaStyle_MetaAds_202509,2025-09-05,Meta Ads,381.87,28419,547,17
CAMP03068,LumaStyle_Email_202509,2025-09-05,Email,75.1,4911,981,18
CAMP03069,LumaStyle_Organic_202509,2025-09-05,Organic,0.0,6731,186,2
CAMP03070,LumaStyle_Referral_202509,2025-09-05,Referral,0.0,1435,89,5
CAMP03071,LumaStyle_GoogleAds_202509,2025-09-06,Google Ads,158.29,7050,226,5
CAMP03072,LumaStyle_MetaAds_202509,2025-09-06,Meta Ads,182.57,9376,80,5
CAMP03073,LumaStyle_Email_202509,2025-09-06,Email,67.78,3140,433,5
CAMP03074,LumaStyle_Organic_202509,2025-09-06,Organic,0.0,6544,148,4
CAMP03075,LumaStyle_Referral_202509,2025-09-06,Referral,0.0,1131,56,4
CAMP03076,LumaStyle_GoogleAds_202509,2025-09-07,Google Ads,366.04,16310,286,6
CAMP03077,LumaStyle_MetaAds_202509,2025-09-07,Meta Ads,260.43,15385,273,10
CAMP03078,LumaStyle_Email_202509,2025-09-07,Email,41.13,4402,660,15
CAMP03079,LumaStyle_Organic_202509,2025-09-07,Organic,0.0,3161,83,1
CAMP03080,LumaStyle_Referral_202509,2025-09-07,Referral,0.0,1649,98,4
CAMP03081,LumaStyle_GoogleAds_202509,2025-09-08,Google Ads,170.45,8176,215,5
CAMP03082,LumaStyle_MetaAds_202509,2025-09-08,Meta Ads,275.92,17047,254,10
CAMP03083,LumaStyle_Email_202509,2025-09-08,Email,40.19,3567,465,6
CAMP03084,LumaStyle_Organic_202509,2025-09-08,Organic,0.0,6204,124,3
CAMP03085,LumaStyle_Referral_202509,2025-09-08,Referral,0.0,1590,92,6
CAMP03086,LumaStyle_GoogleAds_202509,2025-09-09,Google Ads,432.91,25819,625,12
CAMP03087,LumaStyle_MetaAds_202509,2025-09-09,Meta Ads,141.01,9830,89,4
CAMP03088,LumaStyle_Email_202509,2025-09-09,Email,50.32,3147,680,14
CAMP03089,LumaStyle_Organic_202509,2025-09-09,Organic,0.0,5449,172,3
CAMP03090,LumaStyle_Referral_202509,2025-09-09,Referral,0.0,1227,68,3
CAMP03091,LumaStyle_GoogleAds_202509,2025-09-10,Google Ads,248.79,14465,363,16
CAMP03092,LumaStyle_MetaAds_202509,2025-09-10,Meta Ads,277.3,21144,186,6
CAMP03093,LumaStyle_Email_202509,2025-09-10,Email,64.78,4666,836,11
CAMP03094,LumaStyle_Organic_202509,2025-09-10,Organic,0.0,6827,158,4
CAMP03095,LumaStyle_Referral_202509,2025-09-10,Referral,0.0,1538,174,11
CAMP03096,LumaStyle_GoogleAds_202509,2025-09-11,Google Ads,246.76,11991,315,6
CAMP03097,LumaStyle_MetaAds_202509,2025-09-11,Meta Ads,448.91,27158,361,13
CAMP03098,LumaStyle_Email_202509,2025-09-11,Email,26.47,2711,446,5
CAMP03099,LumaStyle_Organic_202509,2025-09-11,Organic,0.0,6070,138,2
CAMP03100,LumaStyle_Referral_202509,2025-09-11,Referral,0.0,1781,105,5
CAMP03101,LumaStyle_GoogleAds_202509,2025-09-12,Google Ads,316.33,13391,362,7
CAMP03102,LumaStyle_MetaAds_202509,2025-09-12,Meta Ads,167.85,9340,173,7
CAMP03103,LumaStyle_Email_202509,2025-09-12,Email,28.94,4864,746,18
CAMP03104,LumaStyle_Organic_202509,2025-09-12,Organic,0.0,3507,108,3
CAMP03105,LumaStyle_Referral_202509,2025-09-12,Referral,0.0,1663,136,8
CAMP03106,LumaStyle_GoogleAds_202509,2025-09-13,Google Ads,353.93,17635,584,17
CAMP03107,LumaStyle_MetaAds_202509,2025-09-13,Meta Ads,426.93,28948,486,23
CAMP03108,LumaStyle_Email_202509,2025-09-13,Email,58.44,4208,615,16
CAMP03109,LumaStyle_Organic_202509,2025-09-13,Organic,0.0,4179,125,3
CAMP03110,LumaStyle_Referral_202509,2025-09-13,Referral,0.0,1708,180,11
CAMP03111,LumaStyle_GoogleAds_202509,2025-09-14,Google Ads,238.18,12967,226,5
CAMP03112,LumaStyle_MetaAds_202509,2025-09-14,Meta Ads,321.33,21961,364,23
CAMP03113,LumaStyle_Email_202509,2025-09-14,Email,52.57,3584,706,16
CAMP03114,LumaStyle_Organic_202509,2025-09-14,Organic,0.0,5056,125,2
CAMP03115,LumaStyle_Referral_202509,2025-09-14,Referral,0.0,1722,154,9
CAMP03116,LumaStyle_GoogleAds_202509,2025-09-15,Google Ads,249.41,10502,234,6
CAMP03117,LumaStyle_MetaAds_202509,2025-09-15,Meta Ads,187.62,10666,212,9
CAMP03118,LumaStyle_Email_202509,2025-09-15,Email,79.5,2724,497,6
CAMP03119,LumaStyle_Organic_202509,2025-09-15,Organic,0.0,6571,163,2
CAMP03120,LumaStyle_Referral_202509,2025-09-15,Referral,0.0,1897,194,13
CAMP03121,LumaStyle_GoogleAds_202509,2025-09-16,Google Ads,386.72,19683,471,19
CAMP03122,LumaStyle_MetaAds_202509,2025-09-16,Meta Ads,282.38,14323,206,13
CAMP03123,LumaStyle_Email_202509,2025-09-16,Email,76.1,4222,830,11
CAMP03124,LumaStyle_Organic_202509,2025-09-16,Organic,0.0,3289,86,2
CAMP03125,LumaStyle_Referral_202509,2025-09-16,Referral,0.0,1877,214,16
CAMP03126,LumaStyle_GoogleAds_202509,2025-09-17,Google Ads,454.23,23176,667,28
CAMP03127,LumaStyle_MetaAds_202509,2025-09-17,Meta Ads,439.12,25502,276,16
CAMP03128,LumaStyle_Email_202509,2025-09-17,Email,25.24,2213,326,3
CAMP03129,LumaStyle_Organic_202509,2025-09-17,Organic,0.0,5345,111,3
CAMP03130,LumaStyle_Referral_202509,2025-09-17,Referral,0.0,934,102,5
CAMP03131,LumaStyle_GoogleAds_202509,2025-09-18,Google Ads,355.51,16712,324,6
CAMP03132,LumaStyle_MetaAds_202509,2025-09-18,Meta Ads,265.8,16573,329,11
CAMP03133,LumaStyle_Email_202509,2025-09-18,Email,51.22,3225,531,14
CAMP03134,LumaStyle_Organic_202509,2025-09-18,Organic,0.0,3699,79,1
CAMP03135,LumaStyle_Referral_202509,2025-09-18,Referral,0.0,534,63,3
CAMP03136,LumaStyle_GoogleAds_202509,2025-09-19,Google Ads,231.67,10654,372,16
CAMP03137,LumaStyle_MetaAds_202509,2025-09-19,Meta Ads,351.86,21052,317,11
CAMP03138,LumaStyle_Email_202509,2025-09-19,Email,36.56,2421,307,8
CAMP03139,LumaStyle_Organic_202509,2025-09-19,Organic,0.0,5782,185,5
CAMP03140,LumaStyle_Referral_202509,2025-09-19,Referral,0.0,1387,157,11
CAMP03141,LumaStyle_GoogleAds_202509,2025-09-20,Google Ads,297.08,17212,356,16
CAMP03142,LumaStyle_MetaAds_202509,2025-09-20,Meta Ads,104.51,6817,112,7
CAMP03143,LumaStyle_Email_202509,2025-09-20,Email,28.22,2631,434,5
CAMP03144,LumaStyle_Organic_202509,2025-09-20,Organic,0.0,7211,213,4
CAMP03145,LumaStyle_Referral_202509,2025-09-20,Referral,0.0,888,53,2
CAMP03146,LumaStyle_GoogleAds_202509,2025-09-21,Google Ads,207.83,11024,277,6
CAMP03147,LumaStyle_MetaAds_202509,2025-09-21,Meta Ads,308.65,18497,220,7
CAMP03148,LumaStyle_Email_202509,2025-09-21,Email,65.68,4897,1014,10
CAMP03149,LumaStyle_Organic_202509,2025-09-21,Organic,0.0,7277,251,6
CAMP03150,LumaStyle_Referral_202509,2025-09-21,Referral,0.0,1058,108,4
